OrderID,OrderDate,ShipDate,CustomerID,Segment,Country,City,State,ProductCategory,SubCategory,ProductName,Sales,Quantity,Discount,Profit,ShippingCost,PaymentMethod
105542,2022-11-02,2022-11-02,2749,Undefined,USA,Unknown,TX,Furniture,Tables,Unknown,1704,6,10,500,100,Undefined
105544,2023-05-19,2023-05-19,2814,Undefined,Canada,Toronto,ON,Furniture,Chairs,Office Chair,2586,0,10,100,0,PayPal
105547,2023-01-10,2023-09-23,2207,Corporate,Canada,Toronto,ON,Home Decor,Lamps,Desk Lamp,3483,10,10,100,0,PayPal
105548,2023-11-11,2023-11-11,2318,Corporate,USA,New York,NY,Electronics,Phones,iPhone 14,392,12,0,500,0,Crypto
105549,2023-07-21,2023-10-13,2529,Small Business,USA,New York,NY,Home Decor,Lamps,Desk Lamp,4955,9,25,100,10,Cash
105550,2023-06-14,2023-06-14,2288,Consumer,Germany,Berlin,Undefined,Electronics,Phones,iPhone 14,1769,3,10,0,500,Credit Card
105551,2022-07-20,2023-07-05,2646,Small Business,USA,New York,NY,Furniture,Chairs,Office Chair,3824,0,10,0,10,PayPal
105552,2023-02-23,2023-02-23,2008,Home Office,Germany,Berlin,Undefined,Office Supplies,Binders,Binder Set,1550,2,0,-100,100,Credit Card
105553,2023-09-21,2023-09-21,2578,Undefined,USA,Unknown,NY,Office Supplies,Unknown,Unknown,3218,18,0,500,10,Undefined
105554,2022-08-26,2023-10-06,2079,Corporate,Spain,Madrid,Undefined,Office Supplies,Binders,Binder Set,3559,8,10,1000,5,Crypto
105556,2023-10-28,2023-10-28,2092,Consumer,USA,New York,NY,Office Supplies,Binders,Binder Set,4369,14,0,500,500,Crypto
105557,2022-08-19,2022-08-19,2183,Corporate,USA,Unknown,TX,Electronics,Phones,iPhone 14,35,1,0,1000,5,Bank Transfer
105558,2022-01-12,2023-04-19,2426,Consumer,USA,Unknown,FL,Electronics,Phones,iPhone 14,4415,15,10,-100,0,Undefined
105560,2023-09-13,2023-09-13,2800,Consumer,Spain,Madrid,Undefined,Office Supplies,Unknown,Unknown,3862,15,10,0,100,Bank Transfer
105562,2022-10-14,2023-06-11,2233,Undefined,Canada,Unknown,ON,Office Supplies,Binders,Unknown,2628,13,0,0,10,Undefined
105563,2022-05-10,2023-08-01,2992,Undefined,USA,New York,NY,Home Decor,Lamps,Desk Lamp,894,9,50,0,100,Credit Card
105564,2023-10-24,2023-10-24,2676,Small Business,Germany,Berlin,Undefined,Home Decor,Lamps,Desk Lamp,42,6,10,100,100,Crypto
105565,2022-04-20,2023-03-02,2153,Undefined,Spain,Madrid,Undefined,Home Decor,Lamps,Desk Lamp,1449,5,25,0,10,PayPal
105566,2022-11-17,2023-04-08,2802,Undefined,Canada,Toronto,ON,Home Decor,Lamps,Desk Lamp,3068,14,5,-100,500,Undefined
105567,2023-05-15,2023-05-15,2629,Undefined,USA,New York,NY,Home Decor,Lamps,Desk Lamp,3988,3,25,-100,500,Bank Transfer
105568,2023-04-08,2023-12-11,2423,Home Office,France,Paris,Undefined,Home Decor,Lamps,Desk Lamp,1731,13,25,-100,0,Bank Transfer
105571,2023-08-10,2023-08-10,2877,Corporate,Canada,Toronto,ON,Home Decor,Lamps,Unknown,2313,9,10,500,100,Undefined
105574,2022-01-05,2022-11-23,2091,Small Business,Canada,Unknown,BC,Furniture,Chairs,Unknown,4181,10,0,0,10,PayPal
105576,2023-02-11,2023-08-25,2204,Corporate,Canada,Unknown,BC,Home Decor,Lamps,Unknown,4919,9,10,0,0,Bank Transfer
105577,2022-07-24,2022-07-24,2015,Home Office,USA,Unknown,FL,Furniture,Tables,Gaming Table,602,20,0,0,0,Crypto
105578,2022-12-06,2023-02-27,2544,Consumer,USA,New York,NY,Electronics,Phones,iPhone 14,2206,13,5,100,100,PayPal
105580,2022-03-29,2023-09-20,2762,Small Business,Spain,Madrid,Undefined,Furniture,Chairs,Office Chair,4883,1,5,-100,500,Crypto
105585,2023-05-11,2023-10-14,2818,Corporate,Spain,Madrid,Undefined,Furniture,Chairs,Office Chair,1032,4,25,500,5,Undefined
105587,2022-07-22,2023-05-07,2066,Undefined,Germany,Berlin,Undefined,Office Supplies,Binders,Binder Set,3909,7,10,0,10,Credit Card
105589,2022-04-26,2022-09-19,2231,Small Business,USA,Unknown,CA,Office Supplies,Binders,Binder Set,2762,11,50,-500,10,PayPal
105590,2023-05-27,2023-05-27,2935,Home Office,USA,New York,NY,Furniture,Chairs,Office Chair,4374,1,0,0,500,Cash
105591,2022-11-27,2023-03-02,2992,Undefined,Canada,Unknown,ON,Office Supplies,Binders,Unknown,2183,5,5,0,100,Crypto
105592,2022-02-20,2022-10-22,2665,Small Business,Canada,Toronto,ON,Furniture,Chairs,Office Chair,3750,10,25,0,5,Undefined
105593,2022-01-29,2022-08-11,2968,Corporate,USA,New York,NY,Furniture,Tables,Gaming Table,613,14,50,500,0,Crypto
105594,2022-08-08,2023-07-31,2528,Small Business,Spain,Madrid,Undefined,Electronics,Phones,iPhone 14,1007,0,5,0,5,Crypto
105595,2022-12-24,2022-12-24,2496,Small Business,Spain,Madrid,Undefined,Electronics,Phones,Unknown,3413,9,10,0,5,Credit Card
105596,2023-02-05,2023-02-05,2156,Small Business,USA,New York,NY,Furniture,Tables,Gaming Table,243,0,0,100,10,PayPal
105597,2023-03-22,2023-03-22,2605,Home Office,Canada,Toronto,ON,Toys,Unknown,Unknown,3258,7,0,-100,100,PayPal
105598,2022-10-19,2022-10-19,2949,Corporate,Canada,Toronto,ON,Furniture,Chairs,Office Chair,939,7,0,1000,10,Cash
105599,2023-02-13,2023-05-20,2817,Undefined,Canada,Unknown,ON,Furniture,Chairs,Office Chair,2612,9,10,1000,100,PayPal
105600,2022-12-10,2023-08-21,2345,Consumer,France,Paris,Undefined,Home Decor,Lamps,Desk Lamp,3514,7,50,0,0,Crypto
105602,2022-11-04,2022-11-04,2171,Undefined,Canada,Unknown,ON,Furniture,Tables,Gaming Table,4213,16,10,0,10,Crypto
105603,2022-03-06,2023-11-14,2541,Small Business,USA,New York,NY,Home Decor,Lamps,Desk Lamp,1286,6,0,-500,500,Cash
105606,2022-10-29,2022-10-29,2815,Undefined,Spain,Madrid,Undefined,Furniture,Tables,Gaming Table,2673,2,50,-500,100,Crypto
105607,2022-06-30,2023-11-19,2478,Undefined,Canada,Unknown,BC,Electronics,Phones,iPhone 14,3059,0,25,0,0,Undefined
105608,2023-06-11,2023-07-06,2926,Consumer,USA,Unknown,FL,Furniture,Tables,Gaming Table,3585,16,25,0,5,Bank Transfer
105609,2023-06-22,2023-07-31,2545,Consumer,Spain,Madrid,Undefined,Furniture,Chairs,Office Chair,829,20,10,100,10,Cash
105610,2023-12-04,2023-12-04,2412,Undefined,France,Paris,Undefined,Furniture,Tables,Gaming Table,955,14,5,0,100,Undefined
105611,2023-01-02,2023-01-02,2366,Home Office,USA,Unknown,FL,Home Decor,Lamps,Desk Lamp,3795,17,0,0,0,PayPal
105612,2022-03-09,2023-02-12,2829,Small Business,USA,Unknown,NY,Furniture,Chairs,Office Chair,3839,3,25,1000,0,Credit Card
105614,2023-08-23,2023-09-30,2931,Undefined,Canada,Toronto,ON,Office Supplies,Binders,Binder Set,1404,3,10,-500,0,Undefined
105615,2022-04-06,2023-06-18,2783,Small Business,Spain,Madrid,Undefined,Office Supplies,Binders,Binder Set,832,17,10,-100,10,Crypto
105616,2023-09-27,2023-09-27,2874,Undefined,USA,New York,NY,Office Supplies,Binders,Binder Set,3984,8,10,0,0,Cash
105617,2022-12-17,2022-12-17,2303,Small Business,Spain,Madrid,Undefined,Electronics,Unknown,Unknown,1605,8,0,100,0,PayPal
105618,2022-09-18,2022-09-18,2107,Undefined,Canada,Unknown,ON,Electronics,Phones,iPhone 14,3988,6,10,1000,0,Undefined
105619,2022-09-30,2022-09-30,2589,Undefined,Canada,Unknown,Undefined,Electronics,Phones,iPhone 14,3314,14,10,1000,100,Credit Card
105620,2022-08-03,2023-01-26,2647,Corporate,Canada,Toronto,ON,Books,Unknown,Unknown,1918,0,5,-100,0,Crypto
105621,2022-02-12,2022-11-01,2714,Home Office,Canada,Toronto,ON,Furniture,Chairs,Office Chair,3340,6,25,0,100,Undefined
105622,2022-09-19,2023-09-11,2469,Consumer,Canada,Toronto,ON,Home Decor,Lamps,Desk Lamp,571,0,10,-500,500,Bank Transfer
105623,2022-04-08,2023-01-23,2112,Home Office,USA,Unknown,TX,Office Supplies,Binders,Binder Set,2699,5,10,0,5,Undefined
105624,2023-10-18,2023-10-18,2494,Undefined,France,Paris,Undefined,Electronics,Phones,iPhone 14,1617,3,0,100,10,Credit Card
105625,2022-05-02,2022-05-02,2929,Home Office,Spain,Madrid,Undefined,Furniture,Chairs,Office Chair,3062,17,10,-100,100,Credit Card
105626,2023-02-12,2023-02-12,2095,Home Office,Germany,Berlin,Undefined,Furniture,Chairs,Office Chair,1033,1,50,-100,100,Undefined
105628,2022-01-02,2023-10-05,2101,Undefined,France,Paris,Undefined,Furniture,Chairs,Unknown,3510,11,25,0,5,Crypto
105630,2023-06-02,2023-07-15,2670,Undefined,France,Paris,Undefined,Home Decor,Unknown,Unknown,1480,9,10,1000,100,Undefined
105631,2023-06-27,2023-06-27,2827,Corporate,Spain,Madrid,Undefined,Office Supplies,Binders,Unknown,1965,11,25,100,100,Undefined
105632,2023-08-27,2023-09-16,2402,Consumer,France,Paris,Undefined,Books,Unknown,Unknown,1583,18,0,0,10,PayPal
105634,2022-01-09,2022-11-29,2573,Corporate,Canada,Unknown,Undefined,Office Supplies,Binders,Unknown,940,2,25,0,10,Bank Transfer
105636,2022-07-16,2022-12-08,2159,Consumer,France,Paris,Undefined,Electronics,Phones,iPhone 14,2978,6,50,-500,0,Undefined
105637,2022-09-29,2023-02-02,2498,Home Office,USA,Unknown,TX,Home Decor,Lamps,Desk Lamp,2413,19,0,0,5,Undefined
105638,2023-07-14,2023-07-14,2884,Corporate,Canada,Unknown,BC,Office Supplies,Binders,Binder Set,1719,18,5,0,0,Credit Card
105640,2022-05-28,2023-05-21,2529,Undefined,France,Paris,Undefined,Home Decor,Lamps,Desk Lamp,12,20,50,1000,500,Undefined
105641,2022-09-11,2022-09-16,2814,Undefined,France,Paris,Undefined,Electronics,Phones,iPhone 14,3021,3,10,500,500,Undefined
105642,2023-03-17,2023-03-17,2142,Undefined,Spain,Madrid,Undefined,Furniture,Tables,Gaming Table,357,6,10,0,10,Crypto
105643,2022-03-20,2023-05-15,2843,Corporate,USA,Unknown,FL,Electronics,Phones,iPhone 14,757,11,5,-100,10,Credit Card
105644,2022-07-06,2022-07-06,2164,Undefined,Canada,Toronto,ON,Office Supplies,Binders,Unknown,3654,2,10,500,500,Crypto
105645,2022-02-24,2023-05-17,2692,Small Business,Canada,Toronto,ON,Home Decor,Lamps,Desk Lamp,2241,14,10,500,500,Crypto
105646,2023-02-07,2023-05-22,2853,Consumer,USA,New York,NY,Electronics,Phones,iPhone 14,1530,10,25,0,0,PayPal
105647,2022-06-30,2023-01-02,2452,Home Office,Canada,Unknown,ON,Electronics,Phones,iPhone 14,4925,14,50,100,100,Undefined
105649,2022-08-03,2022-12-14,2402,Home Office,USA,New York,NY,Furniture,Chairs,Office Chair,1961,4,10,0,5,Undefined
105650,2023-05-26,2023-05-26,2079,Undefined,USA,New York,NY,Furniture,Tables,Gaming Table,972,19,5,0,5,Undefined
105651,2023-07-30,2023-07-30,2455,Consumer,USA,New York,NY,Furniture,Chairs,Office Chair,4618,1,25,500,500,PayPal
105652,2022-06-17,2023-03-07,2929,Undefined,Germany,Berlin,Undefined,Home Decor,Lamps,Unknown,3550,11,50,500,500,Crypto
105653,2022-02-21,2022-08-14,2557,Undefined,USA,New York,NY,Office Supplies,Binders,Binder Set,3686,11,10,-500,0,Cash
105654,2023-09-29,2023-09-29,2879,Undefined,USA,New York,NY,Electronics,Phones,iPhone 14,1682,20,10,-500,100,Bank Transfer
105658,2022-09-22,2022-09-22,2228,Home Office,Canada,Toronto,ON,Electronics,Phones,iPhone 14,3189,8,10,500,10,Undefined
105659,2022-05-05,2023-12-24,2433,Consumer,Germany,Berlin,Undefined,Toys,Unknown,Unknown,977,4,0,100,10,Undefined
105660,2022-10-18,2022-10-18,2902,Undefined,USA,Unknown,NY,Furniture,Chairs,Office Chair,194,5,5,0,100,PayPal
105661,2022-11-22,2023-07-26,2586,Undefined,France,Paris,Undefined,Electronics,Unknown,Unknown,2111,8,10,1000,0,Undefined
105662,2023-09-09,2023-09-09,2180,Undefined,Canada,Unknown,BC,Furniture,Tables,Unknown,1566,10,0,1000,10,Credit Card
105663,2022-07-30,2022-07-30,2718,Consumer,USA,New York,NY,Home Decor,Lamps,Desk Lamp,1755,7,25,-500,0,Undefined
105664,2022-11-12,2023-02-21,2632,Home Office,USA,Unknown,TX,Toys,Unknown,Unknown,3757,18,50,500,100,Undefined
105665,2022-08-27,2023-07-18,2613,Small Business,USA,New York,NY,Electronics,Phones,iPhone 14,1467,12,0,1000,100,Credit Card
105668,2022-10-13,2022-10-17,2879,Corporate,Canada,Toronto,ON,Home Decor,Lamps,Desk Lamp,4158,3,25,500,0,Cash
105669,2022-07-30,2022-07-30,2227,Home Office,France,Paris,Undefined,Office Supplies,Binders,Binder Set,4102,13,5,0,500,PayPal
105670,2022-04-27,2022-12-29,2614,Undefined,France,Paris,Undefined,Electronics,Phones,iPhone 14,4177,15,10,0,5,Cash
105671,2022-10-26,2023-07-12,2468,Undefined,France,Paris,Undefined,Office Supplies,Binders,Binder Set,2030,20,10,0,10,Cash
105672,2023-04-30,2023-06-23,2789,Undefined,Germany,Berlin,Undefined,Home Decor,Lamps,Desk Lamp,1367,3,50,-100,500,Credit Card
105673,2023-05-27,2023-05-27,2547,Small Business,Canada,Unknown,ON,Furniture,Chairs,Unknown,3512,13,50,500,500,Undefined
105674,2023-10-13,2023-10-13,2014,Small Business,Spain,Madrid,Undefined,Furniture,Chairs,Office Chair,1906,9,0,1000,0,Cash
105675,2022-08-29,2023-04-06,2732,Home Office,USA,Unknown,NY,Electronics,Unknown,Unknown,1551,13,10,500,10,Undefined
105676,2022-06-28,2023-05-09,2087,Small Business,Spain,Madrid,Undefined,Furniture,Tables,Gaming Table,4383,6,10,100,0,Undefined
105677,2023-02-28,2023-02-28,2673,Corporate,Canada,Toronto,ON,Office Supplies,Binders,Binder Set,182,18,0,500,100,Undefined
105678,2023-03-31,2023-11-22,2166,Undefined,USA,New York,NY,Furniture,Chairs,Office Chair,2703,20,50,500,0,Crypto
105681,2023-07-28,2023-07-28,2099,Undefined,Germany,Berlin,Undefined,Furniture,Chairs,Unknown,1530,18,10,0,0,Cash
105683,2023-10-09,2023-10-09,2481,Undefined,France,Paris,Undefined,Office Supplies,Binders,Unknown,4094,19,0,100,100,Crypto
105684,2022-11-25,2023-07-28,2843,Small Business,Unknown,Unknown,Undefined,Home Decor,Lamps,Desk Lamp,1553,11,0,-100,0,PayPal
105686,2023-09-07,2023-12-27,2449,Undefined,USA,New York,NY,Electronics,Phones,iPhone 14,2599,9,50,0,0,Cash
105687,2023-09-11,2023-09-11,2760,Home Office,USA,New York,NY,Office Supplies,Binders,Binder Set,4985,20,50,100,5,PayPal
105688,2023-02-02,2023-02-02,2807,Home Office,Spain,Madrid,Undefined,Office Supplies,Binders,Binder Set,1867,11,10,0,0,Crypto
105689,2022-12-07,2022-12-07,2112,Home Office,France,Paris,Undefined,Electronics,Phones,iPhone 14,4137,6,10,-500,5,Bank Transfer
105690,2023-03-02,2023-03-02,2552,Undefined,USA,Unknown,CA,Office Supplies,Binders,Binder Set,1472,0,0,0,0,Undefined
105694,2022-10-25,2023-02-01,2729,Small Business,USA,Unknown,Undefined,Office Supplies,Binders,Binder Set,3941,6,10,-500,0,Bank Transfer
105696,2023-03-25,2023-06-15,2431,Consumer,France,Paris,Undefined,Books,Unknown,Unknown,4664,9,10,1000,500,Bank Transfer
105697,2022-11-22,2023-03-31,2329,Undefined,France,Paris,Undefined,Office Supplies,Binders,Binder Set,1022,18,0,-500,100,PayPal
105698,2022-07-07,2023-05-03,2373,Corporate,Canada,Unknown,BC,Furniture,Chairs,Office Chair,1779,12,25,100,0,Cash
105699,2022-09-22,2023-05-14,2826,Corporate,Germany,Berlin,Undefined,Furniture,Tables,Gaming Table,4131,7,0,100,0,Credit Card
105700,2023-10-11,2023-10-11,2230,Consumer,USA,Unknown,CA,Office Supplies,Binders,Binder Set,3771,14,50,500,5,Undefined
105701,2023-10-16,2023-10-16,2144,Consumer,France,Paris,Undefined,Electronics,Phones,Unknown,4131,20,50,100,10,Bank Transfer
105703,2023-02-25,2023-10-03,2215,Consumer,USA,New York,NY,Home Decor,Lamps,Desk Lamp,4219,13,0,0,5,Credit Card
105704,2023-11-18,2023-11-18,2848,Home Office,France,Paris,Undefined,Office Supplies,Binders,Binder Set,2097,20,25,0,100,Undefined
105705,2022-02-24,2022-06-12,2386,Consumer,USA,Unknown,TX,Furniture,Tables,Gaming Table,4530,0,10,0,0,Cash
105706,2022-01-21,2022-03-19,2978,Undefined,Canada,Toronto,ON,Furniture,Chairs,Office Chair,1291,19,25,-100,5,Bank Transfer
105708,2022-06-29,2023-08-01,2032,Consumer,USA,New York,NY,Furniture,Chairs,Office Chair,4168,5,0,1000,0,Undefined
105709,2022-02-23,2022-04-08,2458,Small Business,Canada,Unknown,BC,Furniture,Chairs,Office Chair,286,2,10,-500,5,Credit Card
105710,2022-08-13,2023-05-29,2694,Undefined,USA,New York,NY,Furniture,Chairs,Office Chair,1364,4,5,1000,10,Undefined
105711,2023-10-15,2023-10-15,2099,Undefined,Canada,Unknown,BC,Office Supplies,Binders,Binder Set,1245,0,10,-500,0,Credit Card
105712,2023-10-10,2023-10-10,2695,Corporate,Germany,Berlin,Undefined,Furniture,Unknown,Unknown,1192,9,10,500,0,Undefined
105714,2022-04-28,2022-04-28,2447,Corporate,Canada,Toronto,ON,Electronics,Phones,iPhone 14,96,8,10,-500,100,Cash
105715,2022-01-13,2023-11-17,2785,Home Office,Germany,Berlin,Undefined,Furniture,Tables,Gaming Table,3601,16,10,-500,500,Crypto
105716,2022-03-05,2023-02-23,2479,Small Business,France,Paris,Undefined,Furniture,Chairs,Office Chair,1339,4,10,-100,0,Cash
105717,2023-07-30,2023-07-30,2406,Small Business,USA,Unknown,TX,Office Supplies,Binders,Binder Set,4213,2,10,1000,0,Undefined
105720,2022-01-01,2022-04-07,2413,Home Office,Germany,Berlin,Undefined,Electronics,Phones,iPhone 14,414,3,0,500,10,Bank Transfer
105721,2022-10-29,2023-03-17,2412,Home Office,USA,New York,NY,Furniture,Chairs,Unknown,3816,1,10,-100,0,PayPal
105723,2023-07-17,2023-07-17,2082,Corporate,France,Paris,Undefined,Home Decor,Lamps,Desk Lamp,-173,-5,10,0,100,PayPal
105724,2023-09-19,2023-09-19,2889,Small Business,Spain,Madrid,Undefined,Furniture,Chairs,Office Chair,382,1,25,0,500,Cash
105725,2022-07-30,2023-03-02,2424,Consumer,Canada,Toronto,ON,Electronics,Phones,iPhone 14,4606,19,10,-100,100,Bank Transfer
105726,2023-03-06,2023-03-06,2619,Consumer,Spain,Madrid,Undefined,Furniture,Chairs,Office Chair,3417,2,10,0,100,Undefined
105729,2022-07-29,2022-07-29,2404,Small Business,Germany,Berlin,Undefined,Home Decor,Lamps,Desk Lamp,2464,9,0,1000,0,Credit Card
105730,2022-07-28,2023-07-17,2288,Consumer,Germany,Berlin,Undefined,Electronics,Phones,iPhone 14,3141,18,5,0,10,Crypto
105731,2023-07-08,2023-07-08,2128,Corporate,Spain,Madrid,Undefined,Electronics,Phones,iPhone 14,4795,10,25,0,0,Undefined
105732,2022-11-06,2023-12-26,2351,Home Office,USA,Unknown,FL,Furniture,Tables,Gaming Table,4664,11,0,1000,500,Crypto
105733,2023-09-23,2023-09-23,2289,Small Business,France,Paris,Undefined,Furniture,Tables,Gaming Table,932,16,10,-500,500,Undefined
105734,2023-01-31,2023-01-31,2069,Corporate,France,Paris,Undefined,Furniture,Tables,Gaming Table,2007,9,0,-500,10,Crypto
105736,2022-05-08,2022-05-08,2608,Corporate,USA,Unknown,FL,Furniture,Chairs,Office Chair,468,8,50,-500,500,Cash
105738,2022-04-28,2023-04-26,2056,Corporate,Spain,Madrid,Undefined,Home Decor,Lamps,Desk Lamp,984,9,0,-500,10,Undefined
105739,2022-06-23,2023-10-28,2464,Home Office,Canada,Toronto,ON,Electronics,Phones,iPhone 14,810,9,50,-100,0,Credit Card
105740,2023-11-08,2023-11-08,2091,Corporate,Germany,Berlin,Undefined,Furniture,Tables,Gaming Table,2897,16,25,-100,5,Undefined
105742,2022-08-08,2022-10-01,2123,Corporate,Germany,Berlin,Undefined,Office Supplies,Binders,Binder Set,129,4,10,0,100,Crypto
105743,2023-11-12,2023-11-12,2706,Corporate,France,Paris,Undefined,Furniture,Chairs,Unknown,154,2,5,1000,0,Bank Transfer
105744,2023-01-15,2023-01-15,2129,Corporate,Spain,Madrid,Undefined,Furniture,Chairs,Office Chair,1835,20,0,500,0,Undefined
105745,2022-10-19,2023-02-26,2367,Undefined,Canada,Toronto,ON,Furniture,Tables,Gaming Table,4685,7,10,0,10,Cash
105749,2022-11-08,2023-03-27,2344,Undefined,Canada,Unknown,ON,Electronics,Phones,iPhone 14,113,7,0,100,500,Undefined
105750,2022-01-08,2023-02-23,2450,Home Office,Germany,Berlin,Undefined,Furniture,Chairs,Unknown,2965,19,10,500,100,PayPal
105751,2022-05-13,2022-10-09,2406,Corporate,Germany,Berlin,Undefined,Office Supplies,Binders,Binder Set,4823,0,10,-500,0,Bank Transfer
105752,2023-05-05,2023-05-05,2214,Corporate,USA,Unknown,TX,Furniture,Tables,Gaming Table,83,17,25,0,100,Crypto
105753,2022-01-03,2023-01-19,2629,Home Office,Canada,Unknown,ON,Office Supplies,Binders,Binder Set,1518,17,10,0,100,PayPal
105754,2023-03-05,2023-03-05,2493,Home Office,USA,New York,NY,Office Supplies,Binders,Unknown,3201,0,25,100,500,Crypto
105755,2022-03-31,2022-03-31,2907,Corporate,Spain,Madrid,Undefined,Home Decor,Lamps,Unknown,1385,4,50,0,10,Bank Transfer
105756,2023-02-18,2023-06-23,2939,Small Business,Spain,Madrid,Undefined,Office Supplies,Binders,Binder Set,1153,17,0,0,100,Bank Transfer
105758,2023-04-06,2023-04-06,2577,Home Office,Germany,Berlin,Undefined,Electronics,Phones,iPhone 14,1714,12,50,1000,10,Bank Transfer
105759,2023-10-03,2023-10-03,2236,Undefined,France,Paris,Undefined,Electronics,Phones,iPhone 14,405,15,10,-100,0,Crypto
105760,2023-01-19,2023-01-19,2244,Consumer,France,Paris,Undefined,Home Decor,Lamps,Desk Lamp,2690,6,25,0,0,Credit Card
105761,2023-06-14,2023-06-14,2910,Small Business,Spain,Madrid,Undefined,Furniture,Tables,Gaming Table,3347,9,10,-500,10,Cash
105764,2023-07-17,2023-07-17,2148,Home Office,Canada,Toronto,ON,Home Decor,Lamps,Desk Lamp,2529,7,0,0,0,Bank Transfer
105765,2023-06-05,2023-07-23,2491,Small Business,Germany,Berlin,Undefined,Furniture,Tables,Gaming Table,3755,1,0,0,5,Crypto
105766,2023-09-12,2023-11-26,2562,Home Office,USA,Unknown,CA,Office Supplies,Binders,Binder Set,2961,11,5,1000,5,PayPal
105767,2023-08-21,2023-08-21,2614,Undefined,France,Paris,Undefined,Electronics,Phones,iPhone 14,712,18,5,0,0,Bank Transfer
105768,2023-03-30,2023-03-30,2860,Undefined,Spain,Madrid,Undefined,Electronics,Phones,iPhone 14,2126,7,5,0,100,Bank Transfer
105770,2023-01-08,2023-01-08,2582,Undefined,Canada,Toronto,ON,Home Decor,Lamps,Desk Lamp,1475,7,5,-500,0,Cash
105771,2023-04-05,2023-09-27,2827,Corporate,USA,New York,NY,Office Supplies,Binders,Binder Set,679,12,50,0,10,Undefined
105772,2023-04-18,2023-04-18,2324,Small Business,Germany,Berlin,Undefined,Furniture,Tables,Gaming Table,1431,16,0,1000,0,Cash
105773,2022-08-29,2022-08-29,2996,Small Business,France,Paris,Undefined,Electronics,Phones,iPhone 14,3209,9,25,500,0,Crypto
105774,2023-06-04,2023-06-04,2389,Undefined,Canada,Unknown,ON,Home Decor,Lamps,Desk Lamp,786,9,10,-500,10,Crypto
105776,2022-09-09,2022-09-09,2420,Home Office,Spain,Madrid,Undefined,Home Decor,Lamps,Desk Lamp,712,14,0,0,100,Crypto
105777,2023-11-19,2023-11-19,2684,Undefined,USA,Unknown,TX,Home Decor,Lamps,Desk Lamp,2000,8,5,1000,10,Crypto
105778,2022-02-13,2022-02-13,2850,Undefined,Canada,Unknown,BC,Home Decor,Lamps,Desk Lamp,1522,0,10,0,500,Credit Card
105779,2022-04-07,2022-04-07,2719,Home Office,Canada,Unknown,Undefined,Electronics,Phones,iPhone 14,3226,14,0,0,500,PayPal
105780,2022-04-19,2022-04-19,2550,Undefined,Spain,Madrid,Undefined,Home Decor,Lamps,Desk Lamp,1064,16,5,-100,0,Crypto
105781,2022-11-03,2023-07-01,2457,Consumer,Germany,Berlin,Undefined,Furniture,Chairs,Unknown,2067,8,0,1000,500,PayPal
105782,2022-11-03,2022-11-03,2905,Corporate,Spain,Madrid,Undefined,Furniture,Chairs,Office Chair,2337,14,0,0,100,Undefined
105783,2022-10-24,2022-12-08,2984,Corporate,USA,Unknown,TX,Furniture,Tables,Unknown,341,5,10,1000,0,Crypto
105785,2022-04-03,2023-05-17,2945,Small Business,Canada,Toronto,ON,Electronics,Phones,iPhone 14,4280,19,5,0,100,Cash
105787,2023-09-30,2023-09-30,2759,Home Office,USA,Unknown,CA,Home Decor,Lamps,Desk Lamp,4438,3,10,-100,0,PayPal
105790,2023-11-13,2023-11-13,2897,Small Business,Canada,Toronto,ON,Furniture,Chairs,Office Chair,1048,11,50,100,100,Cash
105791,2022-02-08,2023-12-26,2419,Undefined,Germany,Berlin,Undefined,Furniture,Chairs,Office Chair,3707,10,10,0,10,Bank Transfer
105793,2023-07-25,2023-07-25,2358,Home Office,Spain,Madrid,Undefined,Electronics,Phones,iPhone 14,2318,4,50,0,100,Undefined
105794,2022-07-25,2022-07-25,2238,Home Office,USA,New York,NY,Furniture,Chairs,Office Chair,-168,-4,10,-100,10,PayPal
105795,2023-12-28,2023-12-28,2340,Consumer,Canada,Toronto,ON,Office Supplies,Binders,Binder Set,1381,10,0,0,100,PayPal
105796,2023-11-22,2023-11-22,2367,Corporate,Canada,Unknown,Undefined,Electronics,Phones,iPhone 14,2479,12,10,-100,10,Undefined
105797,2022-12-24,2023-03-05,2329,Undefined,Spain,Madrid,Undefined,Home Decor,Lamps,Desk Lamp,986,12,0,-100,0,Bank Transfer
105799,2023-01-28,2023-01-28,2579,Home Office,Spain,Madrid,Undefined,Furniture,Tables,Unknown,547,3,10,-500,10,Credit Card
105800,2022-07-27,2023-02-25,2805,Corporate,USA,Unknown,CA,Electronics,Phones,iPhone 14,1027,14,0,100,0,Crypto
105801,2022-11-25,2023-06-15,2477,Undefined,France,Paris,Undefined,Home Decor,Lamps,Desk Lamp,4684,8,10,1000,0,Bank Transfer
105802,2022-01-21,2023-09-03,2459,Undefined,Germany,Berlin,Undefined,Office Supplies,Binders,Binder Set,2615,8,0,0,10,Bank Transfer
105803,2023-09-22,2023-09-22,2388,Consumer,Germany,Berlin,Undefined,Furniture,Tables,Gaming Table,3589,3,5,-100,100,Undefined
105804,2022-05-02,2022-11-10,2810,Undefined,USA,New York,NY,Electronics,Phones,Unknown,70,0,50,0,5,Credit Card
105805,2022-06-15,2023-02-05,2058,Undefined,USA,Unknown,CA,Furniture,Chairs,Office Chair,2529,2,0,1000,10,Crypto
